chromosome,position,rsr,t_read,c_read,total_reads,strand
chr20,43460850,1.9342810300703777,1758,1041,2799,+
chr20,43460868,1.4356461225544035,9699,6280,15979,+
chr20,43460975,3.3657603177385145,799,438,1237,+
chr20,43460981,1.9924528301886795,823,514,1337,+
chr20,43460983,1.426861081890123,1406,810,2216,+
chr20,43460984,0.6996065025718207,1578,935,2513,+
chr20,43460986,2.430502227000461,1054,765,1819,+
chr20,43460988,2.430502227000461,1054,765,1819,+
chr20,43461058,2.729631813969163,610,469,1079,+
chr20,43461228,1.678137003841229,698,567,1265,+
chr20,43461437,1.7963368651274276,845,565,1410,+
chr20,43705301,2.1386861313868613,585,547,1132,+
chr20,43705308,0.49504506100657897,1351,1226,2577,+
chr20,43705310,0.49504506100657897,1351,1226,2577,+
chr20,43705316,1.8916480950864905,774,697,1471,+
chr20,43705324,2.3413106796116505,1397,1029,2426,+
chr20,43705326,2.392284373342162,2827,2037,4864,+
chr20,43705327,2.741173648717215,2200,1776,3976,+
chr20,43705329,2.281884160194318,3056,2412,5468,+
chr20,43705331,2.0837765957446805,1566,1343,2909,+
chr20,43716145,11.662938105891126,781,446,1227,+
chr20,43716146,11.662938105891126,781,446,1227,+
chr20,43716147,11.662938105891126,781,446,1227,+
chr20,43716152,1.244752739519297,581,452,1033,+
chr20,44715369,0.6883217250021884,1969,1286,3255,+
chr20,44715381,1.1382470791765793,602,458,1060,+
chr20,44715405,0.8806319408989786,1548,1074,2622,+
chr20,44715406,1.0692587782955212,856,688,1544,+
chr20,44715423,2.0830092125396398,1803,1206,3009,+
chr20,44719923,1.790979650555077,996,671,1667,+
chr20,44724842,3.107426004228331,870,472,1342,+
chr20,44724844,3.107426004228331,870,472,1342,+
chr20,44727206,3.327972937809003,610,497,1107,+
chr20,44727416,2.018609487232093,1381,989,2370,+
chr20,44727424,1.840097853886356,590,528,1118,+
chr20,44727450,0.5253231532649006,2772,2021,4793,+
chr20,44727452,0.5305065985525755,1683,1349,3032,+
chr20,44727453,0.6814610652535269,1653,1192,2845,+
chr20,44727477,1.915893108298172,972,789,1761,+
chr20,44727524,1.6710997442455244,725,574,1299,+
chr20,44727596,0.638477088948787,1136,741,1877,+
chr20,44727667,1.628682780320366,1110,735,1845,+
chr20,44727755,1.2241258507368178,1060,927,1987,+
chr20,44746163,2.367244136519419,920,647,1567,+
chr20,44750866,2.309865434866246,622,423,1045,+
chr20,44750915,2.607730622641085,603,477,1080,+
chr20,44901659,2.296616270698344,637,462,1099,+
chr20,44901672,2.0505902192242838,1055,592,1647,+
chr20,44901717,1.4519312823165422,4631,3642,8273,+
chr20,44901719,1.669788664745437,2453,2081,4534,+
chr20,44901726,1.6728974529351421,3171,2539,5710,+
chr20,44904012,1.7404761904761905,730,419,1149,+
chr20,44905023,1.7594654788418709,631,448,1079,+
chr20,44907369,0.3821801876540863,814,587,1401,+
chr20,44907370,0.3821801876540863,814,587,1401,+
chr20,44907723,1.7203501506024095,1118,663,1781,+
chr20,44907871,4.2877756319156095,680,560,1240,+
chr20,44907872,3.922100320798546,749,554,1303,+
chr20,45416141,0.8803641158686547,827,672,1499,+
chr20,45416143,0.8160191789892045,1347,1032,2379,+
chr20,45416598,2.743529411764706,582,424,1006,+
chr20,45416652,3.444924530978311,980,591,1571,+
chr20,45418857,1.8807859583721651,793,695,1488,+
chr20,45418858,1.8807859583721651,793,695,1488,+
chr20,45418898,2.448620942152795,527,481,1008,+
chr20,45418958,1.8130257149723623,655,437,1092,+
chr20,45419350,1.7285714285714284,1088,783,1871,+
chr20,45419351,1.7285714285714284,1088,783,1871,+
chr20,45420135,2.3344671664323284,1682,1092,2774,+
chr20,45420137,1.9189457209934435,2072,1422,3494,+
chr20,45420144,1.0504115226337447,1020,593,1613,+
chr20,45420146,1.0504115226337447,1020,593,1613,+
chr20,45420618,3.943995381062356,593,432,1025,+
chr20,45421412,3.2803983042078775,731,476,1207,+
chr20,45421438,2.7226890756302518,623,475,1098,+
chr20,45421439,2.6023293080439003,1002,687,1689,+
chr20,45421451,2.8622191247957485,615,451,1066,+
chr20,45421462,2.8425799086757992,672,583,1255,+
chr20,45421463,2.8425799086757992,672,583,1255,+
chr20,45424315,2.4599589322381936,598,486,1084,+
chr20,45425655,2.2890299852975384,752,630,1382,+
chr20,45425715,2.770382599344144,1087,844,1931,+
chr20,45425716,2.914662084765178,726,581,1307,+
chr20,45425791,2.3324985574386425,958,707,1665,+
chr20,45425792,2.356093900739629,627,490,1117,+
chr20,45425921,1.5815766359244618,669,505,1174,+
chr20,45425942,1.7416201117318435,644,536,1180,+
chr20,45425969,1.7407407407407407,657,377,1034,+
chr20,45426010,0.5131105028093935,837,630,1467,+
chr20,45426033,1.9332107843137252,630,543,1173,+
chr20,45426052,0.4185507246376812,721,574,1295,+
chr20,45426064,2.3387216372534483,829,612,1441,+
chr20,45426067,1.7228001905972046,1008,786,1794,+
chr20,45426070,0.6676767011395823,1085,798,1883,+
chr20,45426074,0.6484843367390021,1199,910,2109,+
chr20,45812645,2.004519766232473,973,554,1527,+
chr20,45812647,2.126698779543775,807,497,1304,+
chr20,45813444,2.2832335743611485,640,411,1051,+
chr20,45814396,0.28032770703780474,567,613,1180,+
chr20,45814397,0.28032770703780474,567,613,1180,+
chr20,45815658,1.7802105126583303,1545,1208,2753,+
chr20,45815660,1.7802105126583303,1545,1208,2753,+
chr20,45815701,1.6656775469831846,841,673,1514,+
chr20,45816709,0.5312359550561798,590,444,1034,+
chr20,45816859,1.4803400637619557,1392,940,2332,+
chr20,45891965,0.72377296545594,592,416,1008,+
chr20,45892827,1.2134103552895994,643,408,1051,+
chr20,45893258,0.7721995358266771,610,491,1101,+
chr20,45897758,3.5894329896907218,732,484,1216,+
chr20,45897760,3.2822773146543884,1529,1041,2570,+
chr20,45897762,2.9713171818434976,775,531,1306,+
chr20,45898640,0.6593546151693668,923,775,1698,+
chr20,49013583,1.9731164951875204,614,392,1006,+
chr20,49013612,3.3338419416135467,692,364,1056,+
chr20,49013661,0.5731093250702043,622,448,1070,+
chr20,49013663,0.2861685214626391,674,369,1043,+
chr20,49013664,0.32383490976699825,1386,841,2227,+
chr20,49013674,1.5844837758112096,2509,1355,3864,+
chr20,49013675,1.769949776246423,3221,1907,5128,+
chr20,49013679,1.623003194888179,761,625,1386,+
chr20,49046319,0.8338645250174648,1172,424,1596,+
chr20,49046332,2.842020061032616,2057,853,2910,+
chr20,49046333,2.864392501636741,2893,1288,4181,+
chr20,49046356,4.681568431568432,814,363,1177,+
chr20,49046372,2.7629716981132075,780,423,1203,+
chr20,49046404,2.0654088050314465,820,529,1349,+
chr20,49046410,0.9002670094936709,1427,1023,2450,+
chr20,49046411,0.9002670094936709,1427,1023,2450,+
chr20,49066195,2.310077519379845,744,644,1388,+
chr20,49066196,1.6807794756764336,1261,1018,2279,+
chr20,49066469,0.581416575392479,1637,1187,2824,+
chr20,49068720,0.6097402597402597,938,769,1707,+
chr20,49068732,1.7505944293478262,588,511,1099,+
chr20,49070209,1.6675517790759427,784,537,1321,+
chr20,49072318,1.664216065624516,1563,993,2556,+
chr20,49072409,1.882548148148148,835,624,1459,+
chr20,49072629,1.0730210067395705,2063,1515,3578,+
chr20,49075398,1.5574408468244083,1333,875,2208,+
chr20,49077005,2.1621621621621623,1199,749,1948,+
chr20,49077007,1.6428460583488516,682,536,1218,+
chr20,49084032,2.5285294572444723,1167,891,2058,+
chr20,49084033,2.5285294572444723,1167,891,2058,+
chr20,49084042,2.1385732323232327,1354,791,2145,+
chr20,49084149,2.161989795918368,564,447,1011,+
chr20,49085294,0.4248878923766816,757,668,1425,+
chr20,49088044,1.660176730995384,2221,1656,3877,+
chr20,49089587,2.080082665977784,731,552,1283,+
chr20,49089589,2.015855095228745,1520,925,2445,+
chr20,49089676,2.2504494275711986,1064,812,1876,+
chr20,49089716,2.03921568627451,791,560,1351,+
chr20,49096373,1.6401042469066833,1278,1028,2306,+
chr20,49096398,1.5613002626793293,950,807,1757,+
chr20,49221504,3.6782496939115625,747,557,1304,+
chr20,49223323,2.418648310387985,772,469,1241,+
chr20,49223352,2.2605965463108317,1023,783,1806,+
chr20,49223361,2.087909578719032,761,460,1221,+
chr20,49223371,1.5942028985507248,1066,581,1647,+
chr20,49223373,1.5988310961204957,1773,1092,2865,+
chr20,49223374,1.5988310961204957,1773,1092,2865,+
chr20,49223402,2.057886846394422,3023,1869,4892,+
chr20,49223412,3.057602261683894,1305,1028,2333,+
chr20,49233318,1.423054655678048,672,470,1142,+
chr20,49233627,2.83070544332671,598,459,1057,+
chr20,49236362,0.6270947832997652,1087,686,1773,+
chr20,49236363,1.4404576635942903,786,572,1358,+
chr20,49236364,1.7011417675840947,833,576,1409,+
chr20,49239238,1.6933090704274174,662,453,1115,+
chr20,49243867,0.34816374823222396,1152,736,1888,+
chr20,49243868,0.39497075452128855,2331,1360,3691,+
chr20,49243870,0.506993006993007,849,441,1290,+
chr20,49278641,1.0133279778556414,909,916,1825,+
chr20,49278642,0.9682932379532623,832,1054,1886,+
chr20,49278644,0.9621632320592433,1010,958,1968,+
chr20,49278645,0.44680851063829785,467,563,1030,+
chr20,49278654,0.4672205510194337,514,536,1050,+
chr20,49278663,2.0593548387096776,835,681,1516,+
chr20,49278668,1.5109966316623735,1106,720,1826,+
chr20,49278673,1.1649255016605302,2419,1861,4280,+
chr20,49278679,1.405828588552592,1250,1127,2377,+
chr20,49278944,0.9599238264006188,7831,6575,14406,+
chr20,49278945,0.9793794249230445,33258,24277,57535,+
chr20,49279131,1.3530369555208694,3346,2070,5416,+
chr20,49279186,1.2889574608772316,4606,3522,8128,+
chr20,49280324,0.9302176259529937,2551,1977,4528,+
chr20,49280687,0.985880232104566,1043,993,2036,+
chr20,49280688,0.9772463128037827,3895,3027,6922,+
chr20,49280930,1.4696322123495669,1685,1045,2730,+
chr20,49280936,0.7474795268425841,1866,1255,3121,+
chr20,49289079,1.2566114223503473,15980,10601,26581,+
chr20,49289080,1.2566114223503473,15980,10601,26581,+
chr20,49289165,1.352968555783099,7508,5438,12946,+
chr20,49289166,0.7825409514084077,10811,8287,19098,+
chr20,49936475,2.5494861363061445,732,447,1179,+
chr20,49941598,2.0674097664543525,854,470,1324,+
chr20,49941599,0.48428207306711973,759,320,1079,+
chr20,49941617,1.6929312331924704,1190,684,1874,+
chr20,49941632,1.4693654266958422,1421,913,2334,+
chr20,49949314,2.2155498529964754,828,606,1434,+
chr20,49952080,1.563726198738851,756,567,1323,+
chr20,49952874,6.3974427578141295,1408,674,2082,+
chr20,49952880,2.0658016682113067,742,331,1073,+
chr20,49952881,2.0658016682113067,742,331,1073,+
chr20,49952895,82.75373972780636,2451,2307,4758,+
chr20,49952896,82.75373972780636,2451,2307,4758,+
chr20,49952934,0.2457722252399059,616,788,1404,+
chr20,49952935,0.2457722252399059,616,788,1404,+
chr20,50190830,0.461237047078737,2554,1554,4108,+
chr20,50190832,0.4778653445896962,1201,700,1901,+
chr20,50190898,1.6703804347826088,682,459,1141,+
chr20,50191114,1.8049552037082828,1372,906,2278,+
chr20,50191750,0.44489383215369055,703,551,1254,+
chr20,50191751,0.44489383215369055,703,551,1254,+
chr20,50191754,2.111217948717949,561,453,1014,+
chr20,50191808,1.7163249001331558,1215,750,1965,+
chr20,50191810,1.9058970018256636,1807,1198,3005,+
chr20,50191811,1.468789758523642,1176,850,2026,+
chr20,50191823,0.4994615140956604,656,769,1425,+
chr20,50191850,1.1972014032588454,1657,1331,2988,+
chr20,50191855,0.5648622456043195,1631,1397,3028,+
chr20,50191856,0.9828087795866906,2978,2308,5286,+
chr20,50191876,1.7855509717182767,886,681,1567,+
chr20,50191975,2.1911145186203105,2566,1548,4114,+
chr20,50191976,2.260856829149338,2935,1894,4829,+
chr20,50192139,1.8595598693097026,820,491,1311,+
chr20,50192164,0.9322830535024871,1012,801,1813,+
chr20,50192165,1.4852594856580696,1375,976,2351,+
chr20,50192184,1.803225806451613,558,509,1067,+
chr20,50192223,0.7094119125408394,1612,1037,2649,+
chr20,50192244,1.0626204234982464,1147,777,1924,+
chr20,50192245,1.3908119603371851,1961,1258,3219,+
chr20,50192248,1.51790243902439,840,499,1339,+
chr20,50192270,1.9529339144946127,1796,1467,3263,+
chr20,50192271,1.793384109916368,1021,743,1764,+
chr20,50192391,1.6965277777777772,1046,719,1765,+
chr20,50192407,1.6611643690808962,2945,1886,4831,+
chr20,50192411,1.823421599737389,1306,961,2267,+
chr20,50192458,1.5836196156241364,3303,2236,5539,+
chr20,50192479,1.4774002754179993,4135,2874,7009,+
chr20,50192488,0.7437843194874189,3001,2090,5091,+
chr20,50192489,1.8652796285947644,1355,1081,2436,+
chr20,50192581,1.7009500206526231,567,537,1104,+
chr20,50574616,5.088172043010752,727,464,1191,+
chr20,50574618,5.088172043010752,727,464,1191,+
chr20,50584639,11.61880709159517,300,782,1082,+
chr20,54208095,1.613900349095525,1081,547,1628,+
chr20,54208097,1.24550171939442,1959,1295,3254,+
chr20,54208098,1.2332773655418947,1759,997,2756,+
chr20,54208100,0.8311120366513952,1227,685,1912,+
chr20,54214355,1.553668317999528,711,470,1181,+
chr20,54214395,1.9799331103678932,607,493,1100,+
chr20,54215309,1.3339899188716673,1771,1438,3209,+
chr20,54215375,1.6395530145530146,1401,887,2288,+
chr20,55074616,1.4035500274730426,1529,1198,2727,+
chr20,55074617,2.1576797385620914,833,611,1444,+
chr20,55074618,1.0038350252562405,1401,970,2371,+
chr20,55074619,1.0038350252562405,1401,970,2371,+
chr20,55074834,0.8974216909287491,1005,600,1605,+
chr20,55074840,0.45017709563164093,737,483,1220,+
chr20,55074842,0.45017709563164093,737,483,1220,+
chr20,55074843,2.038601989818095,1982,1013,2995,+
chr20,55074844,1.7691796008869183,1514,824,2338,+
chr20,55074923,1.263281079999998,8960,5378,14338,+
chr20,55074924,1.0524811409683428,15534,10400,25934,+
chr20,55074925,1.1684274357967008,15989,9335,25324,+
chr20,55074926,1.0737648720120785,20922,14070,34992,+
chr20,55074927,1.1237081599872296,9191,5804,14995,+
chr20,55074928,0.8992516966881614,11451,8371,19822,+
chr20,55074930,1.2895876276085818,4805,2514,7319,+
chr20,55074972,1.34288799477286,5880,3230,9110,+
chr20,56399013,4.09175377709919,666,446,1112,+
chr20,56468656,0.4573620706271417,788,462,1250,+
chr20,56474725,1.6143607705779335,837,570,1407,+
chr20,56477108,2.6490161996469634,683,428,1111,+
chr20,56518088,3.510516252390057,713,522,1235,+
chr20,56518089,3.510516252390057,713,522,1235,+
chr20,56518304,1.148762814060045,618,515,1133,+
chr20,56518511,1.7682351043526794,784,481,1265,+
chr20,56518539,3.1748797988016864,726,503,1229,+
chr20,56601988,1.4742823312531723,878,850,1728,+
chr20,56601990,0.48339684267827987,591,667,1258,+
chr20,56602001,1.4526057157636103,716,406,1122,+
chr20,56602006,0.5882049840734496,1298,1185,2483,+
chr20,56602007,0.5882049840734496,1298,1185,2483,+
chr20,56602010,1.9654114660461182,1092,651,1743,+
chr20,57365385,1.8125417213443378,923,582,1505,+
chr20,57365387,2.3858386638237383,654,401,1055,+
chr20,57373699,1.441541270520598,726,564,1290,+
chr20,57378027,1.0517799698330121,736,510,1246,+
chr20,57378272,1.9344948962293111,1462,916,2378,+
chr20,57378274,1.8817512455359107,1066,612,1678,+
chr20,57378278,1.2306693711967545,1263,724,1987,+
chr20,57378280,1.2306693711967545,1263,724,1987,+
chr20,58444358,0.9353586497890296,651,394,1045,+
chr20,58444359,0.9353586497890296,651,394,1045,+
chr20,58445395,4.424829155575892,749,591,1340,+
chr20,58651684,0.5887008733624454,718,457,1175,+
chr20,58651685,0.5887008733624454,718,457,1175,+
chr20,58651686,0.5887008733624454,718,457,1175,+
chr20,58651712,5.365577548916987,1174,752,1926,+
chr20,58651720,8.353096464486729,1133,1203,2336,+
chr20,58651721,6.930243338339654,1600,1579,3179,+
chr20,58671260,1.3040158371040729,1589,1039,2628,+
chr20,58671261,1.3040158371040729,1589,1039,2628,+
chr20,58671262,1.3040158371040729,1589,1039,2628,+
chr20,58671283,2.6191040093864983,1342,910,2252,+
chr20,58673630,2.209205983474592,1563,1016,2579,+
chr20,58673645,2.1992610187384534,640,420,1060,+
chr20,58673648,2.08366935483871,1442,991,2433,+
chr20,58673649,2.08366935483871,1442,991,2433,+
chr20,58673652,1.3734362037497927,1356,860,2216,+
chr20,58673654,0.7479131584133525,2500,1634,4134,+
chr20,58673655,1.2473960536657969,2688,1761,4449,+
chr20,58673658,1.8969028301471562,1820,1273,3093,+
chr20,58673662,1.3847272727272728,1903,1374,3277,+
chr20,58676929,2.4985096245394636,621,430,1051,+
chr20,58678817,3.084779735002592,657,471,1128,+
chr20,58715299,5.304098051774516,977,1220,2197,+
chr20,58715300,4.718865555859368,1113,1398,2511,+
chr20,58891390,0.897509606616214,933,596,1529,+
chr20,58891393,1.280888322807361,2060,1356,3416,+
chr20,58891394,1.1207838700944066,2036,1371,3407,+
chr20,58891420,0.3897869628624523,1476,874,2350,+
chr20,58891467,4.938931371809952,722,391,1113,+
chr20,58891690,0.39411307147262153,834,563,1397,+
chr20,58891711,2.9513461405021757,717,302,1019,+
chr20,58891713,2.101422708618331,862,424,1286,+
chr20,58891714,1.7346686170937748,1643,854,2497,+
chr20,58891715,1.3587586276565495,2360,1352,3712,+
chr20,58891723,0.7771545403984225,2962,1913,4875,+
chr20,58891724,0.7151406572144979,4148,2525,6673,+
chr20,58891725,1.555269476372925,1833,1124,2957,+
chr20,58891726,0.5243271221532091,2025,1011,3036,+
chr20,58891727,1.555269476372925,1833,1124,2957,+
chr20,58891728,0.7324517210962859,2500,1230,3730,+
chr20,58891729,1.8860424028268554,853,565,1418,+
chr20,58891730,0.8880237045203969,1840,906,2746,+
chr20,58891739,1.2751234283441297,10064,6497,16561,+
chr20,58891740,1.135595035119635,5038,3312,8350,+
chr20,58891741,1.2751234283441297,10064,6497,16561,+
chr20,58891743,1.392288591215601,2622,1487,4109,+
chr20,58891744,1.3834965074685588,6024,4387,10411,+
chr20,58891746,1.3465054284988613,21200,15125,36325,+
chr20,58891747,1.3337344975599972,24766,17451,42217,+
chr20,58891748,1.5291838886065965,14825,11986,26811,+
chr20,58891750,1.5762374516381388,8004,6694,14698,+
chr20,58891754,1.533384067785543,7195,5729,12924,+
chr20,58895618,1.2759210486483217,2198,1286,3484,+
chr20,58895625,1.0247281590618544,4370,2812,7182,+
chr20,58895629,0.43083321683209846,1760,1243,3003,+
chr20,58898967,2.4592592592592597,663,413,1076,+
chr20,58903719,0.6958525345622121,1509,1177,2686,+
chr20,58903725,0.6491001445023428,1288,1113,2401,+
chr20,58903726,1.3469662921348315,2834,1779,4613,+
chr20,58903732,1.5764106583072102,1936,1507,3443,+
chr20,58903747,1.3693719210576896,3500,2298,5798,+
chr20,58905382,0.7332027513323919,2011,1513,3524,+
chr20,58905416,2.039231966787753,2455,1926,4381,+
chr20,58905448,1.4035876323307006,2708,2163,4871,+
chr20,58909171,1.6339664416418849,2443,2002,4445,+
chr20,58909172,1.3421170450911415,2751,2119,4870,+
chr20,58909380,1.6591384637843358,2932,1786,4718,+
chr20,58909386,1.7605838531887836,2126,1500,3626,+
chr20,58909410,1.6564113914711522,2040,1505,3545,+
chr20,58909521,1.4367563609738239,2838,1820,4658,+
chr20,58909522,1.7755231452124285,1784,1410,3194,+
chr20,58909557,1.6766756881964258,1656,1322,2978,+
chr20,58909561,1.537546933667084,1322,1189,2511,+
chr20,58909701,1.5188785800726101,1466,1109,2575,+
chr20,58909773,1.1517761196044545,5833,4137,9970,+
chr20,58909782,1.324635922330097,2182,1647,3829,+
chr20,58909970,1.5279721232340837,5280,3766,9046,+
chr20,58909998,0.7023753342771748,3195,2118,5313,+
chr20,58910375,1.70976067252663,2628,1553,4181,+
chr20,58910702,1.434459525199455,1492,1141,2633,+
chr20,58910727,1.2884993993593168,2941,1872,4813,+
chr20,58910787,0.7980552712384852,2598,1953,4551,+
chr20,58910827,1.292406597420832,7349,5787,13136,+
chr20,58910828,1.6017277922590036,4298,3573,7871,+
chr20,58910921,1.5363202355598118,2528,1626,4154,+
chr20,58910922,1.5205082408974115,1590,1181,2771,+
chr20,58910927,1.4241649435933368,9931,7176,17107,+
chr20,58910928,1.4290780829407694,8273,5917,14190,+
chr20,58910955,1.2779251399941054,3251,2348,5599,+
chr20,58911047,2.364998807789913,4885,4491,9376,+
chr20,58986779,2.511986705766457,607,463,1070,+
chr20,58987749,2.776038612443823,619,431,1050,+
chr20,58987765,1.3511523687580025,602,425,1027,+
chr20,58987767,1.3511523687580025,602,425,1027,+
chr20,58988967,2.3700516351118757,728,497,1225,+
chr20,58988969,2.3700516351118757,728,497,1225,+
chr20,58989548,0.5712864493996569,792,529,1321,+
chr20,58989550,0.5548178137651822,1141,649,1790,+
chr20,58989551,0.5548178137651822,1141,649,1790,+
chr20,58989552,1.850993377483444,558,452,1010,+
chr20,58991019,1.6653592772435535,587,481,1068,+
chr20,58991355,2.5279218212689614,595,411,1006,+
chr20,58991913,2.4149593662477615,618,443,1061,+
chr20,58993750,2.258029540975752,749,533,1282,+
chr20,62134210,1.0799243634814104,988,595,1583,+
chr20,62134212,1.3831214512646797,1317,853,2170,+
chr20,62135103,14.790977669235268,856,784,1640,+
chr20,62135104,11.830777551141344,1394,1484,2878,+
chr20,62135105,9.594077247204513,1009,1266,2275,+
chr20,62303687,1.1868386243386242,872,755,1627,+
chr20,62303688,1.86784692964358,1698,1375,3073,+
chr20,62304535,1.4475968787432185,655,489,1144,+
chr20,62308048,1.2994418445939357,924,654,1578,+
chr20,62308049,0.8235294117647058,579,434,1013,+
chr20,62308435,2.1014586079882402,594,483,1077,+
chr20,62387098,0.9213871995366348,3348,2301,5649,+
chr20,62387099,0.7054295402387133,11832,8910,20742,+
chr20,62387101,0.6342715065119106,24443,16279,40722,+
chr20,62387103,0.6811449029774007,23085,14719,37804,+
chr20,62387105,0.6932602962232309,8392,5417,13809,+
chr20,62387107,1.40032428438407,11182,6571,17753,+
chr20,62387334,1.2221658524284706,31390,23247,54637,+
chr20,62387335,1.1418985605446503,24489,15599,40088,+
chr20,62387336,1.2392459191947416,17882,13980,31862,+
chr20,62387338,1.2609596589204912,12701,9931,22632,+
chr20,62387342,1.28067945525641,26730,18073,44803,+
chr20,62387357,1.2131317751211768,10732,7763,18495,+
chr20,62387617,1.2526272077948826,43442,31667,75109,+
chr20,62387619,1.2317472775422929,31800,25240,57040,+
chr20,62387657,1.1202253943359783,35768,24835,60603,+
chr20,62387840,0.9828207496158743,796,645,1441,+
chr20,62387845,1.2553622749962183,9575,7211,16786,+
chr20,62388455,1.5171863916264565,935,799,1734,+
chr20,62668096,2.9005902451082166,576,431,1007,+
chr20,62671823,2.038286968125921,1532,1197,2729,+
chr20,62671824,2.1191562143671607,1070,876,1946,+
chr20,63742000,2.538843557353369,647,418,1065,+
chr20,63742959,1.0181605055357557,947,654,1601,+
chr20,63742961,1.2417209761602483,820,570,1390,+
chr20,63873769,0.913202803796863,923,592,1515,+
chr20,63890215,4.2020236570468805,1321,832,2153,+
chr20,63890216,3.8299465290869485,3162,2149,5311,+
chr20,63890218,3.6493881613413657,2175,1483,3658,+
chr20,63890479,1.8069930069930067,645,428,1073,+
chr20,63890497,1.1899334463269349,1024,754,1778,+
chr20,63891044,22.80827812486108,1804,1592,3396,+
chr20,63891045,22.80827812486108,1804,1592,3396,+
chr20,63891108,0.4690605841115451,644,603,1247,+
chr20,63984952,2.7686567164179103,635,401,1036,+
chr20,63984953,2.7686567164179103,635,401,1036,+
chr20,63994992,0.7655283389951726,2675,1597,4272,+
chr20,63994993,0.7655283389951726,2675,1597,4272,+
chr20,63994994,0.7655283389951726,2675,1597,4272,+
chr20,63995002,1.7921571579105826,3013,2043,5056,+
chr20,63995003,1.7492693518609574,5294,3590,8884,+
chr20,63995004,1.5369832309769214,8530,5986,14516,+
chr20,63995005,1.7704969723865305,5614,4176,9790,+
chr20,63995006,1.429605047307158,9169,6542,15711,+
chr20,63995007,1.7347165310184716,3559,2753,6312,+
chr20,63995012,1.847883016023476,2973,2227,5200,+
chr20,64016728,1.094047619047619,918,419,1337,+
chr20,64016729,1.5347444539004265,1577,796,2373,+
chr20,64016748,0.962757087270706,1731,770,2501,+
chr20,64016750,0.962757087270706,1731,770,2501,+
chr20,64016753,2.215909090909091,779,447,1226,+
chr20,64016758,1.6503723511943444,2352,1458,3810,+
chr20,64016759,1.880184210526316,1930,1199,3129,+
chr20,64016771,2.275102945834653,1689,860,2549,+
chr20,64027012,1.3514060089193634,773,589,1362,+
chr20,64027013,0.9973969631236443,604,460,1064,+
chr20,64027029,0.8830944142362825,793,475,1268,+
chr20,64027031,0.8830944142362825,793,475,1268,+
chr20,64027060,2.3944073062800117,1556,816,2372,+
chr20,64027062,2.3944073062800117,1556,816,2372,+
chr20,64027066,2.0400184536248007,2573,1587,4160,+
chr20,64027067,2.1938803088803094,1862,1035,2897,+
chr20,64070340,1.751523881898786,1166,928,2094,+
chr21,6123294,0.9777153558052434,680,533,1213,+
chr21,6123295,0.9777153558052434,680,533,1213,+
chr21,8216235,1.7354370074266885,1023,569,1592,+
chr21,18857757,0.8033000281452293,2321,2243,4564,+
chr21,18857771,1.0937076077932784,11524,8298,19822,+
chr21,18857784,0.805997894973261,10057,6739,16796,+
chr21,18857794,1.5238919637314308,6607,3413,10020,+
chr21,18857803,1.0548259611497692,15412,11192,26604,+
chr21,18857944,1.6038350910834134,2787,1489,4276,+
chr21,18857955,1.367921623820729,1802,1228,3030,+
chr21,18857958,1.3711055215181034,8397,5893,14290,+
chr21,18858105,1.008945492246125,1375,999,2374,+
chr21,18858107,0.9464969623939069,3134,2113,5247,+
chr21,18858108,1.1579176047714974,714,521,1235,+
chr21,18858109,0.9765205374210586,4085,2472,6557,+
chr21,18858111,1.0905313816509028,10271,6956,17227,+
chr21,18858112,1.0095374910923627,10073,6905,16978,+
chr21,18858113,0.9651328737707476,7966,6019,13985,+
chr21,18858115,1.113883927328787,11203,8185,19388,+
chr21,18858118,1.2373054544156492,3577,2783,6360,+
chr21,18858120,1.3229576399394856,4996,3304,8300,+
chr21,18858123,1.0451372476720107,9560,6775,16335,+
chr21,18858129,0.9783907704882958,16463,10860,27323,+
chr21,18858130,0.8309266649767812,30038,20789,50827,+
chr21,18858132,0.6595021519198072,13575,9929,23504,+
chr21,31659662,0.4879699658062055,644,411,1055,+
chr21,31659667,2.033598835493924,749,349,1098,+
chr21,31659687,1.1148805319905315,729,484,1213,+
chr21,31659696,2.1385281385281387,1462,725,2187,+
chr21,31659698,2.1685912542550407,2268,1139,3407,+
chr21,31659700,1.7975500239766338,1555,790,2345,+
chr21,31659766,0.54750623892365,840,642,1482,+
chr21,31659775,1.7250936329588011,657,533,1190,+
chr21,31659821,1.7263095238095236,852,599,1451,+
chr21,31659826,0.5950417177763853,2453,1684,4137,+
chr21,31663849,1.8709146968139772,983,694,1677,+
chr21,31666450,1.4976681741096665,1569,975,2544,+
chr21,31667288,0.6483996120271581,1336,1030,2366,+
chr21,31667292,1.540494533557811,3516,2674,6190,+
chr21,31667293,1.6198290126861554,2072,1553,3625,+
chr21,31668474,0.6987889273356401,1153,849,2002,+
chr21,31668475,2.476770960314235,891,641,1532,+
chr21,31668477,0.6033811475409836,1358,975,2333,+
chr21,31668510,1.4070308575054866,1418,1281,2699,+
chr21,31668511,1.9677061329705343,1144,900,2044,+
chr21,32496942,1.095905936718504,621,459,1080,+
chr21,33421486,2.1329563578367408,625,417,1042,+
chr21,33421488,1.6821304566739819,1013,752,1765,+
chr21,33432754,2.725598526703499,739,542,1281,+
chr21,33432755,2.565745162700886,1247,900,2147,+
chr21,33432805,3.4889064976228212,776,630,1406,+
