transcript,position,rsr,total_reads
ENST00000557510.5,989,0.5597004165861579,1666
ENST00000238618.8,284,2.409762565657314,1164
ENST00000238616.10,7409,1.8284574468085104,2089
ENST00000238616.10,7410,1.466650032880781,2851
ENST00000238616.10,7447,1.3584874791452954,1163
ENST00000303575.9,569,1.361936845138762,1093
ENST00000303575.9,3222,1.5179853229119502,3163
ENST00000303575.9,3286,1.7771203155818538,1286
ENST00000303575.9,3297,0.6450472667488696,1930
ENST00000303575.9,3333,1.4823032223983097,1727
ENST00000303575.9,3373,1.6826772883473913,1275
ENST00000303575.9,3533,1.8475256769374413,1435
ENST00000303575.9,3680,1.5948598464085533,3585
ENST00000303575.9,3711,1.6747114375655825,2015
ENST00000303575.9,3817,1.7807952068155717,2521
ENST00000303575.9,3830,0.6260869565217392,1248
ENST00000303575.9,3894,0.6191346739792809,1307
ENST00000303575.9,3935,2.199275362318841,1019
ENST00000303575.9,3963,1.9015481373971936,1969
ENST00000303575.9,3964,1.9015481373971936,1969
ENST00000303575.9,3965,0.581512522427311,1575
ENST00000303575.9,3968,1.634064757827134,1868
ENST00000303575.9,4014,1.6654977070407335,1701
ENST00000303575.9,4055,1.8351799264112567,2016
ENST00000489251.1,55,1.357792594377344,1336
ENST00000256319.7,1528,3.051999101527404,1933
ENST00000256319.7,1529,3.051999101527404,1933
ENST00000256319.7,1530,3.051999101527404,1933
ENST00000256319.7,1593,1.4736414524170378,1175
ENST00000469811.1,285,0.6034770309069414,6035
ENST00000469811.1,287,0.6090747797020287,8732
ENST00000469811.1,288,0.6549503564428938,5580
ENST00000469811.1,302,0.9819978783404144,3861
ENST00000469811.1,304,1.0573194907025292,6899
ENST00000469811.1,305,1.2757853410209654,8535
ENST00000469811.1,311,1.6233042981579324,1406
ENST00000469811.1,315,1.5784313725490198,1729
ENST00000469811.1,317,1.2402604941291349,4542
ENST00000469811.1,318,1.4891539095720199,2350
ENST00000469811.1,319,1.0508715855067012,2764
ENST00000469811.1,321,1.2996488764044942,2082
ENST00000469811.1,322,0.9440313720352888,1876
ENST00000469811.1,323,1.7268066898799084,1045
ENST00000216468.8,3554,1.2435998372268535,1012
ENST00000261531.12,380,2.0495409590442284,1463
ENST00000261531.12,413,2.4231640813579527,1149
ENST00000261531.12,546,2.538732394366197,1216
ENST00000261531.12,580,0.6071428571428571,1066
ENST00000261531.12,955,0.2176767327758966,1022
ENST00000261531.12,957,0.6603450385415391,1512
ENST00000261531.12,1269,1.368876080691643,3386
ENST00000261531.12,1284,1.5848305430340164,6093
ENST00000261531.12,1286,1.415179679001508,2311
ENST00000261531.12,1290,1.7585209466077691,5285
ENST00000261531.12,1307,1.7477592829705508,2953
ENST00000261531.12,1309,1.6691409562082746,7358
ENST00000261531.12,1311,1.8719808182635251,10626
ENST00000261531.12,1312,2.1323619081779053,3915
ENST00000261531.12,1313,1.9104174170851729,6766
ENST00000261531.12,1318,2.229458017925937,4097
ENST00000261531.12,1320,1.8360744801699012,2279
ENST00000261531.12,1371,0.5797101449275363,1279
ENST00000261531.12,1553,2.219685933848617,1329
ENST00000261531.12,1861,3.101351351351352,1054
ENST00000261531.12,1862,3.101351351351352,1054
ENST00000555872.5,2211,1.9976,1129
ENST00000555872.5,2212,1.8842012910606307,1688
ENST00000554684.5,1235,2.4359269718042182,2509
ENST00000554684.5,1237,2.5529556650246303,2395
ENST00000554684.5,1238,2.0680881455608646,2331
ENST00000554684.5,1693,2.048567970956031,3779
ENST00000554684.5,1694,2.048567970956031,3779
ENST00000554684.5,1695,2.048567970956031,3779
ENST00000554684.5,1697,3.0354759395855284,1032
ENST00000340892.9,3248,0.9096714301817068,2836
ENST00000340892.9,3256,1.0631905674928943,1023
ENST00000329559.8,215,2.7692821368948253,1351
ENST00000329559.8,216,2.5139130434782606,1993
ENST00000329559.8,218,2.463326071169208,1307
ENST00000329559.8,228,2.315446717274638,1517
ENST00000329559.8,235,1.7010780448726153,1706
ENST00000329559.8,238,2.4075901328273246,2068
ENST00000329559.8,239,2.4075901328273246,2068
ENST00000329559.8,242,2.9154342506865483,1713
ENST00000329559.8,296,1.1587713814256604,1906
ENST00000329559.8,303,0.7316485853262343,1961
ENST00000267615.11,3826,2.230829596412556,1181
ENST00000267615.11,3833,1.747709938801404,1151
ENST00000267615.11,3861,3.1737037037037035,1137
ENST00000555762.1,538,2.6058078198271875,1905
ENST00000555762.1,539,2.557737871760261,1807
ENST00000555762.1,643,1.2695443444025802,1520
ENST00000555762.1,693,1.7205534446913753,1229
ENST00000555762.1,743,2.7991631050999235,1929
ENST00000555762.1,4076,2.7338413096953533,1057
ENST00000555762.1,4129,1.321967259029393,1772
ENST00000555762.1,4283,3.9050040976535536,1008
ENST00000555762.1,4762,2.759322033898305,1439
ENST00000555762.1,4800,0.8371051300721716,1624
ENST00000555762.1,4965,2.5807184692242737,1300
ENST00000555762.1,5009,2.335912785192958,2006
ENST00000555762.1,5010,2.153311258278145,1531
ENST00000555762.1,5262,1.8809041835357625,1135
ENST00000621632.5,5572,0.7383535147937843,1227
ENST00000417615.1,58,1.1946863170822088,90787
ENST00000417615.1,59,1.4078240761252914,42887
ENST00000417615.1,61,1.4977757007213708,27552
ENST00000417615.1,73,0.9524261268146292,27135
ENST00000417615.1,94,1.317616882508559,21593
ENST00000417615.1,190,1.2105305710794003,38236
ENST00000417615.1,191,1.1965300358362685,42872
ENST00000417615.1,194,1.203016112848383,21360
ENST00000417615.1,195,0.5809674563481211,13108
ENST00000417615.1,197,1.2805983338240334,19403
ENST00000417615.1,292,1.2585314395067444,34148
ENST00000417615.1,295,1.1351917941550824,12160
ENST00000417615.1,299,1.2345207073980502,7464
ENST00000417615.1,309,1.0740144205423696,18123
ENST00000417615.1,310,0.9870363624675909,10615
ENST00000417615.1,312,1.1184371538774285,22787
ENST00000417615.1,313,1.0097275978265343,20469
ENST00000417615.1,314,1.156377522625096,20277
ENST00000417615.1,316,1.31173412713331,19657
ENST00000417615.1,317,1.2602549547572464,25813
ENST00000417615.1,318,1.3019045173622077,14144
ENST00000417615.1,319,1.273061992550218,17467
ENST00000417615.1,320,1.0932858565436494,8866
ENST00000417615.1,322,1.4601347629291117,10753
ENST00000417615.1,325,1.5302869606883125,6074
ENST00000417615.1,370,0.8848207423295303,11619
ENST00000417615.1,371,1.017504039687471,14734
ENST00000417615.1,373,1.0270908376391292,18383
ENST00000417615.1,374,0.8168250656024065,11682
ENST00000417615.1,397,1.8140324100394545,4779
ENST00000417615.1,400,0.7431050843857987,4047
ENST00000417615.1,403,0.5265151515151515,1049
ENST00000417615.1,407,0.7333333333333334,2011
ENST00000417615.1,410,0.5211451373057195,3039
ENST00000417615.1,412,0.4856724708543298,2453
ENST00000417615.1,413,0.4621409520281418,3116
ENST00000417615.1,416,0.6864,1120
ENST00000355338.6,380,2.0567685589519646,1084
ENST00000355338.6,513,1.6056938211160976,2312
ENST00000355338.6,701,0.5997938409998712,1330
ENST00000355338.6,704,2.7777777777777786,1515
ENST00000355338.6,744,2.2151702215477598,1943
ENST00000355338.6,1099,2.049909956264472,1592
ENST00000355338.6,1106,2.669476911285687,1386
ENST00000355338.6,1109,2.104562322636979,1129
ENST00000355338.6,1144,0.6050489156461655,1424
ENST00000355338.6,1151,1.1517268321561824,2480
ENST00000355338.6,1189,1.923832923832924,1363
ENST00000355338.6,1356,0.9549430996775032,2554
ENST00000355338.6,1357,1.2024018243544203,3693
ENST00000355338.6,1373,0.6393066640180529,3308
ENST00000355338.6,1377,0.4117647058823529,1173
ENST00000355338.6,1422,1.5423827744989946,1917
ENST00000355338.6,1427,1.789495056772924,3335
ENST00000355338.6,1428,0.387887720238494,1419
ENST00000355338.6,1429,1.789495056772924,3335
ENST00000355338.6,1431,2.678728070175439,1304
ENST00000355338.6,1457,1.7322117610742398,1408
ENST00000355338.6,1480,2.3377551020408163,1406
ENST00000355338.6,1481,2.317073170731708,1370
ENST00000355338.6,1484,1.1676053032969609,2476
ENST00000355338.6,1485,1.1676053032969609,2476
ENST00000355338.6,1489,2.0802608477552043,1079
ENST00000355338.6,1521,0.4738285543958314,2555
ENST00000355338.6,1556,1.6525331593824741,1455
ENST00000355338.6,1694,2.6327633209417596,1889
ENST00000355338.6,1728,1.7185714285714284,1971
ENST00000355338.6,1856,2.0695524968415446,1559
ENST00000355338.6,1877,1.800522648083624,1261
ENST00000355338.6,1999,0.6082825570587628,1980
ENST00000355338.6,2007,2.0301386121826117,1778
ENST00000355338.6,2262,1.6369028006589783,1433
ENST00000355338.6,2335,1.5182670772676372,1639
ENST00000355338.6,2493,0.5773619598723704,1077
ENST00000355338.6,2528,1.0052697827506107,3202
ENST00000355338.6,2529,0.77316822500188,2373
ENST00000355338.6,2530,0.77316822500188,2373
ENST00000553808.5,1052,0.8462921453254878,1155
ENST00000553808.5,1054,0.7457889338005632,1579
ENST00000553808.5,1059,0.4269746095195796,1232
ENST00000555031.5,539,0.8565494799998237,2156
ENST00000555031.5,540,1.1064575349398345,1788
ENST00000334701.11,278,1.6239867564790509,5246
ENST00000334701.11,341,1.5797722604042503,9953
ENST00000334701.11,474,0.8789546188786205,24563
ENST00000334701.11,480,1.5233469771901942,10459
ENST00000334701.11,499,1.4049515820290506,13384
ENST00000334701.11,500,1.364944260643528,25731
ENST00000334701.11,561,1.7497570905182358,14238
ENST00000334701.11,566,1.4612004037580557,3656
ENST00000334701.11,796,1.3663366336633658,3082
ENST00000334701.11,919,0.7083684108086421,21743
ENST00000334701.11,955,1.4755210070656166,11592
ENST00000334701.11,1445,2.367377188029362,3259
ENST00000334701.11,1575,1.1821212877011034,49499
ENST00000334701.11,1587,1.7852821451768237,22365
ENST00000334701.11,1611,0.8011055185766349,13172
ENST00000334701.11,1636,1.8540063660815251,42034
ENST00000334701.11,1670,1.5622605363984672,5923
ENST00000334701.11,1674,0.6865070553630797,14926
ENST00000334701.11,1678,1.8244240837696333,8759
ENST00000334701.11,1680,1.8244240837696333,8759
ENST00000334701.11,1696,1.7404202496219563,7435
ENST00000334701.11,1778,1.4070359464207889,13577
ENST00000334701.11,1839,1.243421532048853,7101
ENST00000334701.11,1861,1.4623699726762858,4328
ENST00000334701.11,2002,1.3620303298764915,9520
ENST00000334701.11,2290,1.3316993464052287,6084
ENST00000334701.11,2299,0.9745623914555944,17422
ENST00000334701.11,2305,1.2840774226959843,4668
ENST00000334701.11,2308,0.9224641618677212,27069
ENST00000334701.11,2310,0.8035887379184761,27196
ENST00000334701.11,2311,0.9237956872407233,24839
ENST00000334701.11,2312,1.2473470527108923,14616
ENST00000334701.11,2327,1.5964087934217153,2770
ENST00000334701.11,2331,1.984796025891916,2412
ENST00000334701.11,2474,1.2380780198220591,13091
ENST00000334701.11,2476,1.1098531741407625,18316
ENST00000334701.11,2502,1.5971946411813338,6071
ENST00000334701.11,2667,1.208504526171627,20742
ENST00000334701.11,2675,1.2730052189746366,53157
ENST00000334701.11,2679,1.3629642780839395,40333
ENST00000334701.11,2680,1.6038635175010976,19054
ENST00000334701.11,2691,1.3427699955449537,24509
ENST00000334701.11,2692,1.3065063674973905,32061
ENST00000334701.11,2695,1.4839670299886982,31579
ENST00000334701.11,2744,1.3703878966510281,5751
ENST00000334701.11,2839,1.5156880977683316,2642
ENST00000334701.11,2845,1.426660358860947,5878
ENST00000334701.11,2852,1.6800299770883766,9335
ENST00000216281.13,3227,0.9632778767583304,16688
ENST00000361246.7,4264,1.386524951860712,1081
ENST00000348956.7,135,1.5401422764227641,2035
ENST00000348956.7,158,0.4583936553895002,1741
ENST00000348956.7,201,1.5651260504201685,1151
ENST00000348956.7,346,3.3347978804826908,3111
ENST00000348956.7,369,1.8269332487041148,1194
ENST00000348956.7,563,2.552766393442623,1090
ENST00000348956.7,607,1.4829114737247848,1848
ENST00000348956.7,627,1.8062714776632305,1208
ENST00000348956.7,677,0.5257787320469545,3252
ENST00000348956.7,679,0.5938755020080322,2346
ENST00000348956.7,680,1.5873015873015874,1741
ENST00000348956.7,681,1.2647709614128877,4324
ENST00000348956.7,682,1.0473780772966557,2583
ENST00000348956.7,685,0.4783144724823312,1895
ENST00000348956.7,826,2.3240874407094245,1054
ENST00000348956.7,859,3.4366379310344826,1400
ENST00000348956.7,861,3.4366379310344826,1400
ENST00000348956.7,980,1.3363097588473265,1239
ENST00000348956.7,1101,2.262865231018097,1191
ENST00000553430.5,126,1.0171900034768244,74642
ENST00000553430.5,127,1.227113090129699,149035
ENST00000553430.5,128,1.1835005244707908,203847
ENST00000553430.5,129,1.2381433079333393,194513
ENST00000553430.5,130,1.2082411242048132,180840
ENST00000553430.5,131,1.2610119625517102,154072
ENST00000553430.5,132,1.3422814847031377,90560
ENST00000553430.5,133,1.2387809778376369,86237
ENST00000553430.5,134,1.9249958484389047,19242
ENST00000553430.5,138,1.649208126699728,10480
ENST00000553430.5,139,1.649208126699728,10480
ENST00000553430.5,187,0.7085364158214911,1631
ENST00000553430.5,188,0.5747164920386144,1129
ENST00000553430.5,1521,1.6125310962354915,3946
ENST00000553430.5,1543,1.847358499685824,3126
ENST00000553430.5,1638,0.7511549250025202,5780
ENST00000553430.5,1639,0.6803447317208784,3054
ENST00000553430.5,1655,0.5137109766954429,2125
ENST00000553430.5,1657,0.8246268677273523,4615
ENST00000553430.5,1658,0.9035190173101444,2624
ENST00000554581.5,125,3.878731343283581,1156
ENST00000554581.5,390,2.9640742870649914,2307
ENST00000554581.5,403,4.241057764962405,2038
ENST00000554581.5,405,3.715318114133287,1140
ENST00000554581.5,409,19.458141117414087,1166
ENST00000554581.5,1126,0.7016002820135535,1025
ENST00000554581.5,1384,2.342786817273188,1152
ENST00000554581.5,1386,2.820908173468266,1213
ENST00000554581.5,1518,2.6784067939703595,1064
ENST00000336219.4,653,1.6766118809689654,1005
ENST00000336219.4,865,1.935483870967742,2059
ENST00000336219.4,866,1.935483870967742,2059
ENST00000336219.4,871,0.4857594936708861,1393
ENST00000336219.4,875,0.5840896358543418,1225
ENST00000392301.3,11,0.33521949881194696,1653
ENST00000392301.3,114,1.1894995898277276,1219
ENST00000392301.3,116,1.1675839861369008,2791
ENST00000392301.3,117,1.1139238169727228,4248
ENST00000392301.3,119,1.1189445680177204,1874
ENST00000392301.3,244,1.023749918631798,64570
ENST00000392301.3,245,0.9359048551274084,123738
ENST00000392301.3,246,0.9456555179349894,132466
ENST00000392301.3,247,0.9786323849038392,90670
ENST00000392301.3,248,1.0785504355666755,36037
ENST00000392301.3,249,1.1738259268864553,54023
ENST00000392301.3,253,0.9550739623967698,22403
ENST00000392301.3,254,1.028016918484712,15449
ENST00000392301.3,257,1.128782350202367,18122
ENST00000392301.3,258,1.1308719975729515,28835
ENST00000392301.3,259,1.0767453358491328,10319
ENST00000392301.3,260,1.0194774226642502,24255
ENST00000392301.3,262,1.055793650793651,3806
ENST00000392301.3,265,1.4380522128811992,4254
ENST00000392301.3,266,1.5367222828629348,1238
ENST00000392301.3,267,1.1596272144795352,3695
ENST00000392301.3,269,1.09999003389543,4344
ENST00000392301.3,270,0.9988270608414894,2680
ENST00000392301.3,271,1.062777618947714,4084
ENST00000392301.3,272,1.184427131456317,3548
ENST00000398013.7,821,2.1482729036463515,1471
ENST00000398013.7,1000,5.1013824884792625,1088
ENST00000398013.7,1001,5.1013824884792625,1088
ENST00000398013.7,1023,2.069983165951069,1243
ENST00000398013.7,1035,1.0862734600715434,1643
ENST00000398013.7,1129,2.445565960080233,1612
ENST00000398013.7,1349,2.0394736842105257,1017
ENST00000390687.9,31,3.942056789120835,1045
ENST00000390687.9,126,2.3662695694559326,1801
ENST00000390687.9,133,2.093410178338408,1129
ENST00000390687.9,180,1.94179167089317,2178
ENST00000390687.9,204,1.781805507145347,1090
ENST00000390687.9,208,1.315707022772528,2257
ENST00000390687.9,220,2.2838606821390206,2562
ENST00000390687.9,273,2.7894958869436826,1004
ENST00000390687.9,304,1.7966272189349108,1695
ENST00000390687.9,332,1.5699099774385783,2603
ENST00000390687.9,488,1.8833052276559863,1289
ENST00000390687.9,511,1.4767783218687789,3597
ENST00000390687.9,688,2.589186631833822,1330
ENST00000390687.9,1008,3.576027397260274,1044
ENST00000390687.9,1010,1.9496269122720111,2028
ENST00000390687.9,1179,1.8355955035963247,2184
ENST00000390687.9,1197,1.9485747046883213,2266
ENST00000390687.9,1207,1.6613026819923369,1062
ENST00000390687.9,1214,1.5788732394366198,1601
ENST00000670697.1,231,0.7818166525457771,1738
ENST00000657002.1,2,0.8851334050289342,1008
ENST00000657002.1,20,1.463183839986401,1803
ENST00000657002.1,436,3.152109676876412,1349
ENST00000657002.1,444,4.0874449342381665,1092
ENST00000448387.6,3198,1.7450058754406583,1360
ENST00000448387.6,4788,0.5812590732470182,2415
ENST00000361627.8,385,0.3769682856509204,1022
ENST00000361627.8,386,0.3769682856509204,1022
ENST00000361627.8,404,1.246424198750173,1184
ENST00000361627.8,4386,3.2355769230769242,1022
ENST00000361627.8,4387,3.2355769230769242,1022
ENST00000267750.9,382,1.288826622567169,3667
ENST00000267750.9,463,1.8330787390640189,1037
ENST00000560832.1,225,2.4740689439698995,1167
ENST00000491535.5,269,1.7115522536643222,1480
ENST00000491535.5,270,1.7115522536643222,1480
ENST00000491535.5,276,2.6864037670915657,1321
ENST00000287598.11,631,1.2136445344487954,1016
ENST00000287598.11,854,1.6093968650584425,1295
ENST00000287598.11,1420,1.7795880149812735,1174
ENST00000287598.11,1443,4.231396534148828,1027
ENST00000287598.11,1611,0.7263912373860072,1228
ENST00000287598.11,1813,0.976130677047026,1082
ENST00000287598.11,2967,0.8261455525606468,1035
ENST00000287598.11,2969,1.2529273155382732,1371
ENST00000287598.11,3558,1.9822953711166444,1230
ENST00000249776.13,485,2.411308203991131,1058
ENST00000249776.13,554,1.8021342933699325,5412
ENST00000249776.13,555,0.9527346938775508,1809
ENST00000249776.13,556,2.7092005242463957,1652
ENST00000249776.13,771,0.37805232558139534,1006
ENST00000249776.13,772,2.3923611111111107,1135
ENST00000249776.13,804,1.891891891891892,1002
ENST00000249776.13,843,1.9285884881776931,1580
ENST00000249776.13,865,2.2895063145809416,4047
ENST00000249776.13,867,1.8763710287443267,6334
ENST00000249776.13,869,1.9230524642289348,9444
ENST00000249776.13,870,1.7333415110238817,7325
ENST00000249776.13,871,1.7333415110238817,7325
ENST00000249776.13,1125,2.5,1202
ENST00000249776.13,1137,2.022652232254727,1900
ENST00000249776.13,1149,1.734916682627849,1099
ENST00000249776.13,1214,1.9156118143459917,1153
ENST00000249776.13,1233,4.858719646799117,1090
ENST00000249776.13,1303,2.2873800582075763,2024
ENST00000249776.13,1317,2.5699300699300696,1030
ENST00000249776.13,1380,2.599279571381036,1653
ENST00000249776.13,1595,1.8491071428571424,1321
ENST00000346991.9,6703,2.243716931216931,1120
ENST00000346991.9,6705,2.19767441860465,1270
ENST00000334660.10,120,2.1443665448800235,1204
ENST00000334660.10,121,1.8197559186505412,2351
ENST00000334660.10,122,2.019183509861937,1435
ENST00000500949.6,1238,6.3617328519855585,1353
ENST00000500949.6,1239,5.926408425485304,1937
ENST00000500949.6,1240,5.373568392391922,1615
ENST00000500949.6,1666,2.8411575196023326,1131
ENST00000500949.6,6920,2.7735851292802214,1506
ENST00000500949.6,6922,2.7735851292802214,1506
ENST00000260359.10,405,0.6123646209386282,1260
ENST00000260359.10,431,2.1685705135048576,1040
ENST00000414849.6,419,1.8647272727272728,1024
ENST00000414849.6,435,1.9219512195121948,1278
ENST00000414849.6,436,1.9219512195121948,1278
ENST00000260359.10,575,1.89378564550774,1384
ENST00000260359.10,640,2.070091915997765,3479
ENST00000260359.10,701,2.2714566725333887,1838
ENST00000260359.10,771,0.5808214103810715,2281
ENST00000260359.10,1000,1.0143776824034334,1675
ENST00000260359.10,1002,1.0143776824034334,1675
ENST00000260359.10,1052,1.9512703583061888,1548
ENST00000260359.10,1189,0.5894481503941783,1131
ENST00000260359.10,1193,0.5374266494919135,1297
ENST00000260359.10,1235,2.043010752688172,1782
ENST00000260359.10,1279,1.395659429297959,7609
ENST00000260359.10,1280,1.3473403881310646,6142
ENST00000260359.10,1292,1.5891574706603608,1645
ENST00000260359.10,1324,2.4338359797972458,5216
ENST00000260359.10,1328,2.6520339363232126,5699
ENST00000260359.10,1345,1.4164081688123291,10632
ENST00000260359.10,1348,1.347110475801511,4960
ENST00000260359.10,1349,1.2821360966375894,4253
ENST00000260359.10,1379,1.684827717494765,5697
ENST00000260359.10,1384,1.3006439121037463,13392
ENST00000260359.10,1385,1.2345202830154622,23212
ENST00000260359.10,1477,1.9595195729537367,1441
ENST00000260359.10,1609,2.27027027027027,1300
ENST00000260359.10,1855,2.476694915254237,1138
ENST00000389629.9,1891,6.475936450225265,1217
ENST00000389629.9,1910,2.335162795337688,1099
ENST00000249647.8,631,0.2723502304147465,1009
ENST00000249647.8,632,0.2723502304147465,1009
ENST00000300213.9,1052,1.0339285714285713,1053
ENST00000300213.9,1053,1.0339285714285713,1053
ENST00000564079.6,1053,2.7058010366981957,1052
ENST00000300289.10,117,0.9231556725435296,1575
ENST00000300289.10,123,2.510607180784326,1263
ENST00000300289.10,185,1.6956521739130432,1486
ENST00000497349.2,66,1.3545675498690308,3165
ENST00000497349.2,207,1.8196142970246116,2557
ENST00000497349.2,208,1.9839777081156391,1323
ENST00000497349.2,214,1.7606177606177609,1428
ENST00000497349.2,217,3.1857258718572585,1528
ENST00000497349.2,233,1.5206978119455945,1822
ENST00000497349.2,234,1.813399393214017,2272
ENST00000497349.2,432,1.989225393127548,1023
ENST00000497349.2,437,0.5120107962213225,1305
ENST00000497349.2,455,1.5488175675675675,4193
ENST00000497349.2,456,1.5488175675675675,4193
ENST00000497349.2,652,2.088402115541505,1432
ENST00000497349.2,653,2.1498092918523963,1478
ENST00000497349.2,654,2.1498092918523963,1478
ENST00000497349.2,677,2.4496855345911945,1201
ENST00000497349.2,695,2.1072280941016026,1888
ENST00000497349.2,699,0.929467159911584,6460
ENST00000497349.2,701,1.2479382164653312,6678
ENST00000497349.2,703,1.208506199708962,6941
ENST00000497349.2,1626,1.5800415800415801,2480
ENST00000497349.2,1627,1.5166822993434277,2262
ENST00000497349.2,1688,1.630688416315866,3179
ENST00000249786.9,5,0.935,1159
ENST00000249786.9,6,0.9999079273792536,2121
ENST00000249786.9,8,1.3934097817076538,1533
ENST00000249786.9,9,2.534790009013229,1861
ENST00000249786.9,10,1.0267654231503922,3457
ENST00000249786.9,34,0.7099398845101083,19000
ENST00000249786.9,99,1.2800291952489296,13188
ENST00000249786.9,101,1.2800291952489296,13188
ENST00000249786.9,102,0.7298944485317296,12990
ENST00000249786.9,193,1.3180379746835444,5101
ENST00000249786.9,199,1.3508936825885978,5801
ENST00000249786.9,200,0.9215457704658426,11270
ENST00000249786.9,202,0.9215457704658426,11270
ENST00000249786.9,422,1.3046688616265192,9035
ENST00000249786.9,439,3.337682562397407,2251
ENST00000249786.9,440,1.8716220034392184,10730
ENST00000249786.9,441,1.8716220034392184,10730
ENST00000442995.4,20,0.8673867032047028,1819
ENST00000442995.4,22,0.9084249084249084,1384
ENST00000442995.4,154,0.5594197138314786,1005
ENST00000442995.4,160,1.8499841327998667,2765
ENST00000442995.4,189,1.011615271547769,3039
ENST00000442995.4,196,1.6487318087318088,1510
ENST00000442995.4,207,1.7755856966707768,1865
ENST00000442995.4,210,1.3948599089305491,3224
ENST00000442995.4,223,1.318477193422345,2529
ENST00000442995.4,226,2.266203703703704,2735
ENST00000442995.4,370,2.10996835443038,1028
ENST00000263795.11,545,0.3362595138890364,1073
ENST00000299957.11,499,2.0939435968562186,1189
ENST00000299957.11,500,2.0981756393436406,1578
ENST00000299957.11,501,2.099441097110057,1148
ENST00000299957.11,3534,5.688068654454059,1522
ENST00000260327.9,1666,1.8234295964823168,2228
ENST00000260327.9,1692,3.296751968503937,1115
ENST00000260327.9,4811,1.7329669555667344,1481
ENST00000261868.10,482,1.9259259259259256,1448
ENST00000261868.10,738,2.0196353436185133,1650
ENST00000261868.10,739,2.0196353436185133,1650
ENST00000261868.10,757,2.1262555905858203,1316
ENST00000261868.10,758,2.1262555905858203,1316
ENST00000261868.10,864,2.0565987833906374,1044
ENST00000261868.10,1266,1.2793682306536711,2031
ENST00000561424.5,5,0.998195369244088,9008
ENST00000559916.1,2,0.9405543287122234,7350
ENST00000559916.1,3,0.9514000382875786,17453
ENST00000559916.1,4,0.947207517150688,14994
ENST00000559916.1,9,1.2202943234768922,13894
ENST00000559916.1,10,1.0840675957383152,20638
ENST00000559916.1,19,0.8414025527032841,8096
ENST00000559916.1,32,0.8682581329817506,12088
ENST00000623550.1,511,0.6208062472213739,1129
ENST00000623550.1,1818,1.1942023884595268,31016
ENST00000623550.1,1969,1.3004874983948782,36551
ENST00000623550.1,2036,1.2790904797678748,41542
ENST00000623550.1,2055,1.1959567559194981,132516
ENST00000267814.14,1264,2.231501436781609,1092
ENST00000267814.14,1265,2.231501436781609,1092
ENST00000305560.11,2150,1.1390051139005113,1211
ENST00000305560.11,2151,1.4718151002492472,1674
ENST00000220531.9,832,1.5247863247863251,1072
ENST00000455976.6,57,0.5303843431945091,3882
ENST00000455976.6,58,0.5267037004256068,2845
ENST00000455976.6,59,0.5167159954654764,4084
ENST00000455976.6,64,0.5078221437779273,2407
ENST00000455976.6,290,1.011732887881319,1971
ENST00000455976.6,291,1.011732887881319,1971
ENST00000559852.1,193,1.4068299925760948,2861
ENST00000559852.1,231,1.3626577126577128,3927
ENST00000560490.1,2,1.4912731658058196,1297
ENST00000530028.3,158,2.3247014903029317,1063
ENST00000560490.1,199,2.5455662582690497,1106
ENST00000560490.1,248,2.1800214822771213,1371
ENST00000560490.1,249,2.1800214822771213,1371
ENST00000560490.1,343,0.5324438202247191,1201
ENST00000560490.1,360,1.5324041811846691,1326
ENST00000560490.1,371,1.9116863342215449,1824
ENST00000560490.1,417,1.6065531475748194,1772
ENST00000560490.1,454,0.6949029030606216,3292
ENST00000251250.7,372,2.485188968335036,1254
ENST00000251250.7,373,1.5408296878274974,2351
ENST00000251250.7,521,1.9412175126460842,1262
ENST00000251250.7,835,2.7993564697770625,1296
ENST00000251250.7,837,2.7993564697770625,1296
ENST00000251250.7,840,2.7312692565169705,1728
ENST00000251250.7,899,0.5742281879194631,1766
ENST00000251250.7,954,3.0677200902934536,1045
ENST00000251250.7,1071,2.3772876489984696,1980
ENST00000396444.7,621,1.5402951976009895,1374
ENST00000396444.7,622,1.5679459263492015,1271
ENST00000396444.7,1107,1.5325323245761853,1875
ENST00000261842.10,672,1.0215394361735826,1432
ENST00000261842.10,673,0.7086409091283178,2673
ENST00000261842.10,675,1.0023701750733065,1945
ENST00000261842.10,686,2.400630945044559,1491
ENST00000308580.12,1943,0.26201067615658363,1149
ENST00000261845.7,1386,0.9754959113116024,1210
ENST00000261845.7,1470,2.563131313131313,1475
ENST00000261845.7,1472,2.397845006216329,1558
ENST00000261845.7,1473,2.2823020240603125,1800
ENST00000261845.7,1496,2.330976430976431,1581
ENST00000261845.7,1498,2.6960996749729147,2422
ENST00000261845.7,1499,2.6142319749216303,1653
ENST00000261845.7,1734,6.506818469888054,1018
ENST00000261845.7,1948,1.8003622750875494,2825
ENST00000261845.7,1950,1.8003622750875494,2825
ENST00000261845.7,1953,1.977878422954081,3369
ENST00000261845.7,1955,2.075840309250372,4697
ENST00000261845.7,1958,1.592358975624367,11458
ENST00000261845.7,1960,1.5532261575867354,13781
ENST00000261845.7,1961,1.4524545749035545,4512
ENST00000486386.1,376,0.8922640534023206,1048
ENST00000486386.1,391,0.6533647058823531,1335
ENST00000486386.1,394,1.95118722594523,1245
ENST00000333725.10,5636,3.5660654438403663,1206
ENST00000333725.10,5638,3.168315410569129,1005
ENST00000288207.7,26,2.5929103593118965,1385
